Przewidywanie
[9.1587496e-01 8.4123254e-02 3.3633981e-07 1.4441709e-06]
[1.5555873e-10 3.8126199e-10 1.0000000e+00 7.8911340e-09]
[9.9972695e-01 2.7300179e-04 3.2604248e-08 1.9213422e-08]
[9.9994910e-01 4.4950568e-05 1.3203380e-06 4.6575778e-06]
[2.8722213e-12 7.1045075e-19 2.8064118e-10 1.0000000e+00]
[3.9452500e-16 5.8812973e-24 1.0000000e+00 2.5492973e-15]
[1.8295255e-01 8.1704682e-01 4.7085024e-07 2.5836218e-07]
[9.9999928e-01 5.8216455e-07 7.7422307e-10 9.2004164e-08]
[9.1899061e-01 8.0967881e-02 1.7675831e-08 4.1456293e-05]
[1.5614725e-22 8.2174315e-24 1.0000000e+00 6.4608186e-17]
[8.6203642e-02 9.1355795e-01 5.5133456e-05 1.8330470e-04]
[6.2350870e-15 1.4716539e-15 9.5840965e-15 1.0000000e+00]
[1.00000000e+00 1.00960226e-10 2.79435610e-14 1.31684297e-09]
[9.9145705e-01 8.3505698e-03 1.9197600e-04 4.4739630e-07]
[2.6725582e-04 5.4521156e-14 9.9971801e-01 1.4665941e-05]
[1.9187525e-09 3.8035026e-22 1.7522586e-07 9.9999988e-01]
[9.9987257e-01 4.3465622e-08 8.1190272e-05 4.6185221e-05]
[4.0002389e-12 1.5629838e-14 4.8654822e-09 1.0000000e+00]
[1.4776660e-05 2.5747613e-07 1.2269065e-04 9.9986231e-01]
[3.2349815e-14 1.3901597e-14 4.7778387e-10 1.0000000e+00]
[9.9999177e-01 6.6335592e-06 1.3464510e-06 2.0171056e-07]
[6.3361023e-07 2.9314382e-08 9.9999678e-01 2.5027502e-06]
[9.9998724e-01 1.6379080e-12 1.0409484e-09 1.2716975e-05]
[6.1398315e-13 3.1626698e-19 9.7378969e-01 2.6210278e-02]
[8.8236729e-06 5.6294862e-08 9.9998915e-01 2.0222344e-06]
[1.1936756e-02 3.2136858e-01 6.6634035e-01 3.5436192e-04]
[5.9255340e-10 7.5493799e-11 1.0000000e+00 1.4583242e-09]
[1.00000000e+00 1.10535116e-10 5.09761992e-13 1.10339016e-10]
[7.4401541e-33 2.5022511e-37 1.0000000e+00 1.1499721e-27]
[1.1251122e-01 1.4923895e-06 8.8748616e-01 1.2072663e-06]
[1.0000000e+00 3.8577804e-11 5.6551048e-16 3.3578197e-12]
[3.2719106e-17 1.2189383e-20 1.1826568e-10 1.0000000e+00]
[4.3776426e-03 9.9504882e-01 5.6627567e-04 7.2439016e-06]
[1.9202870e-20 1.3531445e-26 1.0000000e+00 1.0114807e-19]
[9.9766135e-01 2.3386846e-03 2.2777820e-09 9.2551984e-09]
[3.6412688e-29 5.8443145e-36 1.0000000e+00 7.6940728e-24]
[2.5870002e-09 3.2770924e-17 3.4994977e-05 9.9996495e-01]
[0.02137076 0.4547054  0.52007216 0.00385173]
[1.8718145e-11 8.3134966e-12 1.0673313e-06 9.9999893e-01]
[9.9999988e-01 9.0980215e-08 1.9955884e-11 1.0809171e-08]
[1.3853468e-03 9.9838960e-01 4.0607141e-05 1.8444523e-04]
[9.9589312e-01 3.8014645e-05 4.5160367e-04 3.6172215e-03]
[1.3179895e-23 4.4361447e-27 1.4785207e-20 1.0000000e+00]
[1.0000000e+00 1.7493425e-08 1.5961490e-08 1.6545092e-10]
[1.0000000e+00 6.6221899e-16 4.7465981e-19 4.8025937e-16]
[5.1670315e-25 1.6933416e-28 1.0000000e+00 4.7528164e-25]
[8.5552262e-36 0.0000000e+00 1.0000000e+00 3.5753227e-30]
[7.4699240e-12 1.2716234e-17 3.8212322e-10 1.0000000e+00]
[9.6919805e-01 2.8536631e-02 1.1497277e-06 2.2642324e-03]
[1.3738482e-22 3.6461217e-28 1.0000000e+00 1.8545546e-24]
[1.1244174e-20 7.2213899e-29 1.0000000e+00 4.1030648e-25]
[4.9932029e-12 7.5773150e-13 6.0341086e-15 1.0000000e+00]
[9.8727790e-19 1.3309869e-27 1.0000000e+00 1.0436772e-17]
[2.6403014e-02 6.5655303e-01 3.1702232e-01 2.1703827e-05]
[4.1449708e-05 8.4245310e-04 9.9595368e-01 3.1624367e-03]
[6.5275383e-15 1.0854063e-16 1.0000000e+00 6.8616178e-19]
[1.9537050e-22 1.9545404e-29 1.0000000e+00 2.9178782e-25]
[9.3902992e-23 9.2333576e-25 1.9395372e-14 1.0000000e+00]
[5.6617051e-14 4.2019914e-22 1.0000000e+00 3.1405887e-09]
[1.5327236e-08 9.9999702e-01 6.3152191e-07 2.3402361e-06]
[4.6994194e-04 9.9932504e-01 2.0486755e-04 1.0487391e-07]
[2.9254257e-16 1.3736767e-20 1.1489545e-20 1.0000000e+00]
[1.1569095e-05 9.9998844e-01 4.0414907e-08 1.5144963e-11]
[4.1484248e-02 9.5851290e-01 9.4923621e-08 2.7419285e-06]
[9.9884403e-01 1.1480901e-03 2.5840623e-06 5.2280848e-06]
[7.1025289e-19 2.2561071e-22 1.0000000e+00 7.0529476e-22]
[1.9034046e-06 9.9724102e-01 7.1063369e-06 2.7500170e-03]
[1.1417431e-24 4.8480058e-30 1.0000000e+00 1.7647790e-19]
[9.9031138e-01 9.6458690e-03 4.1075276e-05 1.6079657e-06]
[3.5810054e-04 9.9049968e-01 8.6566638e-03 4.8551382e-04]
[4.5726486e-03 9.9542737e-01 3.5483824e-10 4.1142940e-11]
[1.000000e+00 9.573748e-09 5.558155e-17 4.033690e-12]
[8.9529061e-23 1.2110476e-31 4.9844715e-22 1.0000000e+00]
[9.5464522e-01 4.5354359e-02 1.0236338e-08 4.7677270e-07]
[9.9999225e-01 3.8403246e-06 3.8336066e-06 1.3231524e-07]
[4.2967003e-02 9.2647500e-02 1.2501901e-05 8.6437303e-01]
[3.3971301e-07 8.8626129e-04 9.9911338e-01 8.4260625e-09]
[9.9999976e-01 2.9293500e-07 3.4418265e-10 1.1113532e-09]
[1.4129778e-05 3.6500397e-03 9.9632061e-01 1.5160398e-05]
[1.4923369e-18 9.5823638e-18 6.5192225e-09 1.0000000e+00]
[9.9999988e-01 6.4358673e-08 4.3128479e-09 1.4277308e-08]
[1.0000000e+00 3.4992488e-11 6.3755662e-14 5.7762936e-13]
[9.9999583e-01 4.0893055e-06 9.6435571e-08 1.7448324e-09]
[0.00890322 0.30712909 0.63018644 0.05378136]
[2.5159159e-05 9.9997485e-01 4.8611049e-08 2.3834046e-11]
[2.8139252e-22 7.7520779e-25 1.0000000e+00 1.5772310e-20]
[9.9999976e-01 3.4394870e-12 6.5051617e-16 1.8600912e-07]
[4.8449840e-26 3.6790387e-28 3.0649881e-17 1.0000000e+00]
[5.2411027e-12 3.5269207e-12 5.0711193e-08 1.0000000e+00]
[3.6691790e-24 4.8904997e-32 1.0000000e+00 1.2249405e-15]
[4.8311364e-08 3.2633162e-04 9.9964821e-01 2.5369678e-05]
[3.3636882e-10 1.5033508e-21 1.0000000e+00 2.2921916e-10]
[9.9999523e-01 4.7626950e-06 8.3764211e-11 7.5603343e-12]
[3.2734126e-01 6.7157769e-01 1.0791090e-03 1.8921978e-06]
[1.0000000e+00 9.0155795e-14 9.6064607e-15 1.1496597e-10]
[2.3651353e-13 1.2077272e-14 1.0000000e+00 6.0802759e-11]
[2.2580882e-04 9.7084641e-01 2.8897922e-02 2.9851872e-05]
[1.0498894e-04 1.2884865e-03 9.9853611e-01 7.0453578e-05]
[1.9431644e-08 1.5812434e-12 3.4793246e-10 1.0000000e+00]
[9.9997842e-01 3.8591825e-08 4.6390087e-09 2.1622294e-05]
[1.04389382e-14 1.17621555e-11 1.00000000e+00 1.79915134e-14]
[1.2475680e-02 2.1448525e-02 9.6607298e-01 2.7587309e-06]
[1.8702845e-15 2.1859732e-17 4.7117621e-07 9.9999952e-01]
[1.0000000e+00 9.6658370e-09 1.7045149e-09 8.0356596e-11]
