Przewidywanie
[5.3364360e-01 4.5978570e-01 6.5687657e-03 1.9197257e-06]
[3.7211535e-08 1.3061450e-07 9.9997568e-01 2.4201325e-05]
[9.5153844e-01 4.8457168e-02 3.1536426e-06 1.3072602e-06]
[3.0153606e-04 9.9969387e-01 6.5112255e-07 4.0041932e-06]
[3.8932485e-06 3.3553151e-05 7.5315598e-05 9.9988723e-01]
[6.391099e-09 8.864392e-05 9.999113e-01 7.573306e-09]
[2.9844567e-03 9.9693930e-01 7.4293108e-05 1.9949957e-06]
[9.4523019e-01 5.4605857e-02 1.2279372e-04 4.1140473e-05]
[9.9999964e-01 7.1053982e-08 2.9486591e-10 1.9308729e-07]
[1.0174721e-06 1.2709872e-03 9.9872464e-01 3.3530359e-06]
[4.5400285e-03 9.9544156e-01 1.7417400e-05 9.3864827e-07]
[4.4068907e-04 3.6758813e-06 2.5045320e-08 9.9955565e-01]
[9.9966800e-01 3.2680930e-04 2.1149640e-09 5.2073683e-06]
[9.1840905e-01 8.1341550e-02 1.2374323e-04 1.2564180e-04]
[3.6824610e-02 1.5460746e-02 9.4767684e-01 3.7868784e-05]
[5.2150467e-04 1.7693224e-11 2.6615846e-04 9.9921238e-01]
[9.9997878e-01 1.2259035e-05 1.8246104e-06 7.1340805e-06]
[5.7717800e-02 2.3643967e-08 5.1781703e-06 9.4227701e-01]
[0.1858276  0.00277491 0.01704369 0.79435384]
[1.3331492e-05 6.9510847e-05 1.2247531e-05 9.9990487e-01]
[9.9976665e-01 7.3158990e-05 1.5604602e-04 4.1317112e-06]
[1.2718790e-05 1.2202597e-07 9.9998689e-01 1.8926067e-07]
[9.9999988e-01 2.3859730e-09 1.0762775e-09 1.6039013e-07]
[1.1058848e-06 2.5251536e-03 4.7673467e-03 9.9270636e-01]
[7.643199e-03 7.559535e-05 9.922799e-01 1.338443e-06]
[2.4822442e-04 9.9975175e-01 1.7962382e-08 1.8430415e-08]
[4.0191706e-05 2.1593892e-03 9.9777764e-01 2.2758612e-05]
[9.9998808e-01 6.9959860e-08 1.1798541e-05 4.8851124e-08]
[3.6053485e-09 3.5484188e-08 1.0000000e+00 2.3064273e-10]
[9.8547715e-01 2.2813764e-03 1.2169452e-02 7.1966111e-05]
[9.99979138e-01 9.78582830e-06 9.41429548e-08 1.10271985e-05]
[9.6362271e-07 2.1431899e-06 2.9464113e-04 9.9970227e-01]
[4.1340161e-03 9.9383587e-01 2.0202440e-03 9.8296696e-06]
[1.8471882e-11 2.6037101e-08 9.9999988e-01 1.1494727e-07]
[4.4921217e-03 9.9548483e-01 2.0094054e-05 2.9355988e-06]
[3.4074368e-11 1.4767310e-06 9.9999857e-01 2.0860595e-09]
[1.5449411e-02 2.4499511e-04 1.5954638e-03 9.8271012e-01]
[1.7504437e-02 9.8248279e-01 1.2775570e-05 4.4506002e-08]
[1.1928716e-04 3.5802234e-02 2.6302245e-03 9.6144825e-01]
[9.9995613e-01 3.9446437e-05 2.0469987e-07 4.1550429e-06]
[2.4654954e-03 7.3003107e-01 2.6749763e-01 5.8594519e-06]
[8.5294074e-01 1.4705665e-01 5.7946573e-07 2.0687739e-06]
[4.9120280e-10 4.7512325e-13 3.9126896e-12 1.0000000e+00]
[9.9999940e-01 4.0549725e-07 2.5433371e-07 1.3512218e-08]
[9.9999952e-01 5.2173408e-07 2.7338180e-14 1.0647392e-12]
[1.17983400e-04 1.29422825e-02 9.86939788e-01 1.80865067e-09]
[1.31009035e-08 1.84213932e-05 9.99981523e-01 2.29440633e-10]
[1.0500852e-06 2.6093184e-07 6.5047466e-08 9.9999857e-01]
[9.9987471e-01 1.2507006e-04 1.1055232e-09 2.2292160e-07]
[5.6570764e-07 1.2273794e-04 9.9987674e-01 6.3062382e-09]
[2.6052984e-09 1.9946497e-06 9.9999797e-01 3.7799506e-09]
[1.3051667e-04 4.2694833e-04 7.3975656e-08 9.9944240e-01]
[1.8913478e-10 9.3831511e-09 1.0000000e+00 5.2800515e-09]
[4.3300420e-01 5.6645036e-01 5.2396680e-04 2.1459467e-05]
[6.4055866e-01 2.2800027e-03 3.5713813e-01 2.3267139e-05]
[2.2884698e-10 1.3626259e-08 1.0000000e+00 3.4497405e-10]
[8.1862263e-06 4.0408617e-05 9.9995136e-01 4.9478515e-09]
[2.0932798e-09 2.9840942e-06 1.4646921e-05 9.9998236e-01]
[9.8910692e-05 1.3786484e-03 1.5231682e-01 8.4620559e-01]
[2.1488381e-06 9.9999678e-01 9.8912699e-07 3.4173617e-08]
[4.7619132e-04 9.9952209e-01 1.7565993e-06 3.9327446e-08]
[4.3349322e-05 6.7181445e-06 8.3577646e-08 9.9994981e-01]
[2.4781977e-03 9.9218291e-01 5.0605615e-03 2.7840841e-04]
[4.3621904e-04 9.9949336e-01 7.0098293e-05 3.1838874e-07]
[9.9381506e-01 7.0018903e-04 5.4612020e-03 2.3544246e-05]
[3.4440381e-10 6.7046869e-07 9.9999928e-01 2.2716187e-12]
[1.2448538e-03 9.9875462e-01 3.2391210e-07 1.8657452e-07]
[6.7852597e-14 3.1239662e-05 9.9996865e-01 1.7838633e-07]
[4.5085841e-01 4.6174854e-01 8.7390967e-02 2.1123769e-06]
[5.2667528e-01 4.5553386e-01 5.7966936e-05 1.7732950e-02]
[2.7790187e-05 9.9993515e-01 3.7069858e-05 2.6141440e-09]
[9.9994624e-01 5.3626311e-05 5.5965352e-09 1.5412874e-07]
[5.9680656e-11 7.1349331e-17 3.0984983e-13 1.0000000e+00]
[9.9998558e-01 1.2287363e-05 1.9293097e-06 2.7251684e-07]
[9.9845588e-01 1.5108286e-03 2.4494873e-05 8.7762219e-06]
[1.0814444e-05 9.9998343e-01 1.4727677e-06 4.2749948e-06]
[2.9598696e-05 1.0189742e-03 9.9895144e-01 4.8654356e-09]
[9.9979180e-01 1.9858804e-04 9.6914819e-06 2.2661140e-09]
[1.7792452e-06 9.9992979e-01 6.8370435e-05 4.4316626e-09]
[2.9521022e-04 2.4922049e-06 3.8115960e-03 9.9589062e-01]
[9.9999976e-01 1.0203900e-08 2.4199042e-07 3.0588051e-08]
[9.9946576e-01 5.3412939e-04 1.1248192e-07 1.4909583e-08]
[9.9994636e-01 5.0772422e-05 1.6451866e-06 1.2402045e-06]
[5.9928077e-01 5.5459491e-04 4.6120299e-06 4.0015996e-01]
[2.2253420e-02 9.7773039e-01 1.5200587e-05 1.0104507e-06]
[3.6966428e-12 6.1975974e-05 9.9993789e-01 7.6349359e-08]
[9.9935704e-01 5.2707071e-07 8.1527993e-08 6.4234767e-04]
[4.5767545e-10 4.4842814e-09 8.6363946e-07 9.9999917e-01]
[2.5373711e-06 4.6516895e-08 2.0002316e-08 9.9999738e-01]
[7.1482718e-02 4.3477204e-08 9.2642868e-01 2.0885158e-03]
[8.5152937e-03 9.9148262e-01 7.3122453e-07 1.3429118e-06]
[1.0298633e-03 1.3284244e-01 8.6592495e-01 2.0277740e-04]
[9.9999988e-01 4.1042565e-09 7.9757385e-08 2.3865203e-08]
[9.5927831e-08 9.9999833e-01 1.4662633e-06 1.4186195e-07]
[9.9988341e-01 1.7326520e-05 1.0303712e-06 9.8207202e-05]
[1.11700771e-02 1.18993492e-04 9.88699496e-01 1.13799615e-05]
[5.9963058e-04 9.9939680e-01 3.4447646e-06 1.4240511e-07]
[6.3595226e-06 9.9995983e-01 3.3802706e-05 1.7976637e-09]
[4.6557584e-01 8.1454935e-05 7.4901413e-06 5.3433520e-01]
[9.9998748e-01 1.0227738e-05 1.3391170e-07 2.0904049e-06]
[1.6892956e-09 1.7810898e-05 9.9998224e-01 1.5632192e-09]
[9.9690348e-01 2.0263186e-03 1.0700716e-03 8.2520216e-08]
[9.6964919e-05 2.2203046e-06 1.9633062e-06 9.9989891e-01]
[9.9999952e-01 5.2133765e-07 3.6314290e-08 1.7464362e-10]
[2.2406504e-02 7.2439887e-02 9.0514934e-01 4.2636648e-06]
[4.1657312e-08 3.3449604e-05 9.9996650e-01 8.9955643e-09]
[9.9719465e-01 2.7335538e-03 3.6353043e-07 7.1388444e-05]
[1.7021757e-04 9.9607134e-01 2.2121714e-07 3.7582123e-03]
