Przewidywanie
[3.5642446e-05 9.9995673e-01 3.5806236e-06 4.1050166e-06]
[1.44127525e-05 1.35302798e-06 9.99983668e-01 6.18305648e-07]
[9.9998915e-01 2.2367652e-07 2.8276856e-06 7.8034263e-06]
[9.9999917e-01 1.9223274e-08 5.1164210e-07 2.9093414e-07]
[1.4928528e-07 3.2690611e-08 1.8718873e-07 9.9999952e-01]
[1.1350257e-08 4.1565945e-11 1.0000000e+00 3.4181860e-09]
[2.7457157e-08 9.9999988e-01 7.3153203e-08 2.1536126e-08]
[9.9994242e-01 7.1868141e-07 5.6476751e-05 3.6704202e-07]
[9.9999845e-01 8.5462875e-07 5.8393635e-08 6.0774317e-07]
[4.2569327e-06 9.7484779e-05 9.9989772e-01 5.0066654e-07]
[7.3653347e-05 9.9986172e-01 6.0581777e-05 4.0275554e-06]
[1.8235053e-09 1.9145387e-08 1.7474959e-11 1.0000000e+00]
[9.9999988e-01 2.5012378e-08 2.8940790e-09 1.3264460e-07]
[9.9999976e-01 4.8453046e-08 2.4708777e-07 1.3333091e-08]
[2.4019656e-07 1.9344548e-12 9.9999964e-01 9.0747960e-08]
[2.7544138e-07 2.6681416e-11 1.5403000e-09 9.9999976e-01]
[9.9991429e-01 7.0082344e-05 9.2458204e-06 6.3478660e-06]
[5.9693371e-06 2.6790842e-08 2.1510711e-08 9.9999404e-01]
[1.2165009e-06 3.1333020e-10 5.9343632e-09 9.9999881e-01]
[1.5492752e-09 4.7683301e-08 3.2463998e-09 1.0000000e+00]
[9.9999952e-01 2.9656844e-08 2.9506072e-07 2.2272670e-07]
[1.4033047e-07 8.9009680e-09 9.9999976e-01 1.1579533e-07]
[9.9999988e-01 3.7022876e-10 5.7767377e-08 4.7653657e-08]
[2.2720665e-06 2.9238698e-04 7.7823288e-06 9.9969757e-01]
[7.6654231e-07 5.3620141e-07 9.9999726e-01 1.4039272e-06]
[9.1008900e-07 9.9999416e-01 4.5910751e-06 3.1492053e-07]
[5.2551422e-07 6.7806945e-07 9.9999762e-01 1.1800853e-06]
[9.9999547e-01 6.5289761e-08 1.7765389e-06 2.6198763e-06]
[1.0106502e-14 1.0970237e-17 1.0000000e+00 9.3989791e-14]
[9.9999547e-01 6.5328565e-10 4.4439421e-06 8.4891198e-08]
[9.9999654e-01 1.1214166e-06 8.3003317e-07 1.5239910e-06]
[6.8287073e-07 6.5973565e-10 3.1119352e-09 9.9999928e-01]
[1.7983093e-07 9.9999940e-01 2.9449197e-07 4.6650083e-08]
[2.4154396e-12 1.8965603e-14 1.0000000e+00 3.2893770e-12]
[7.8030180e-06 9.9999022e-01 2.8914940e-07 1.7172437e-06]
[2.406756e-13 9.568931e-16 1.000000e+00 2.034789e-11]
[3.8753605e-08 3.5462517e-09 3.8269889e-09 1.0000000e+00]
[2.4894955e-06 9.9999475e-01 1.1189052e-06 1.6012360e-06]
[2.1626904e-07 1.0363293e-05 8.6505383e-07 9.9998856e-01]
[9.9999237e-01 1.5693324e-09 3.7021914e-07 7.2586354e-06]
[2.5071399e-04 9.9949658e-01 7.3653704e-05 1.7905029e-04]
[9.9999988e-01 6.9102701e-10 4.9563301e-08 3.0048596e-08]
[2.0286963e-08 8.9953123e-10 1.7895013e-09 1.0000000e+00]
[9.9999976e-01 9.5219310e-10 1.4340166e-07 3.8166533e-08]
[9.9999928e-01 2.1245350e-07 8.2087666e-08 3.3958810e-07]
[1.6359714e-08 1.2404891e-07 9.9999988e-01 2.7947198e-09]
[1.0368758e-09 2.0126148e-14 1.0000000e+00 2.8740423e-11]
[1.8931099e-09 4.8244067e-09 3.9500056e-10 1.0000000e+00]
[1.0000000e+00 2.2656002e-09 9.2800045e-10 2.3085905e-08]
[4.0048103e-09 2.7814055e-12 1.0000000e+00 6.1881007e-11]
[1.2452445e-07 2.8449800e-09 9.9999988e-01 1.8794741e-09]
[2.0390482e-07 1.1461354e-06 1.1115056e-07 9.9999857e-01]
[2.2974637e-12 1.0814222e-16 1.0000000e+00 1.2265538e-11]
[8.6424561e-06 3.2464388e-05 9.9995828e-01 5.8071669e-07]
[9.3711481e-07 2.8952991e-07 9.9999881e-01 1.1805111e-08]
[7.8365148e-11 2.0788462e-12 1.0000000e+00 7.0976931e-12]
[7.0958478e-05 5.8281929e-10 9.9992907e-01 2.7849564e-08]
[1.3797256e-10 6.5217620e-08 8.3470582e-09 9.9999988e-01]
[1.4497734e-09 8.5092064e-12 9.9999964e-01 3.0333675e-07]
[7.2470868e-08 9.9999952e-01 2.1858361e-07 9.6343818e-08]
[3.2054587e-07 9.9998760e-01 1.1842207e-05 1.4447019e-07]
[5.4774873e-06 6.2443009e-11 1.2794231e-10 9.9999452e-01]
[3.1323318e-05 9.9986303e-01 1.0294251e-04 2.6559717e-06]
[5.0810508e-05 9.9992275e-01 2.2720464e-05 3.7541090e-06]
[9.99997616e-01 1.46454315e-08 1.88071704e-06 4.84794953e-07]
[4.8378599e-09 1.1879538e-10 1.0000000e+00 5.3045245e-11]
[3.6262644e-09 9.9999964e-01 3.0108296e-07 4.0844995e-08]
[5.1153626e-10 3.0429697e-09 9.9999976e-01 2.2573161e-07]
[2.0992225e-02 9.7896695e-01 1.7443324e-05 2.3426512e-05]
[7.2568622e-07 9.9999845e-01 1.7152226e-07 6.8038764e-07]
[9.4296547e-07 9.9999809e-01 9.4823736e-07 3.1638525e-08]
[1.0000000e+00 3.0369765e-08 3.8600367e-09 5.0331725e-08]
[4.2256104e-08 1.2982076e-11 1.4941630e-10 1.0000000e+00]
[9.99999762e-01 9.12296994e-09 1.12850465e-07 1.04925107e-07]
[9.9999535e-01 1.4539095e-06 2.4016633e-06 7.6096160e-07]
[3.2903856e-05 9.9994051e-01 8.6597356e-06 1.7870674e-05]
[7.4466021e-07 2.7176614e-07 9.9999857e-01 3.1392250e-07]
[9.99999881e-01 2.66955502e-09 1.00312924e-07 6.20182732e-08]
[2.8708556e-07 9.9999964e-01 1.3191517e-07 4.9492415e-09]
[3.1193384e-05 1.1760981e-08 2.8268354e-05 9.9994051e-01]
[9.99999046e-01 8.75093953e-09 8.79831134e-07 1.17783436e-07]
[9.9999893e-01 4.2610210e-07 3.3174578e-07 2.1388317e-07]
[9.9999881e-01 3.4351001e-07 3.1356385e-07 5.2002537e-07]
[1.3331743e-07 9.9999928e-01 3.3876103e-07 2.8411853e-07]
[1.5453188e-07 9.9999976e-01 9.6553194e-08 1.0233701e-08]
[2.9270760e-08 6.5297138e-07 9.9999917e-01 5.9878523e-08]
[9.99990821e-01 8.74004581e-06 1.09127384e-07 3.70579926e-07]
[7.7322856e-11 3.8920187e-09 9.4069796e-10 1.0000000e+00]
[4.7649348e-05 4.9441513e-07 1.2458302e-08 9.9995184e-01]
[1.0120473e-07 4.0913091e-09 9.9999511e-01 4.8276029e-06]
[4.3547548e-06 9.9997413e-01 2.0906571e-05 6.0613144e-07]
